node,xx,yy
56,0.132833894771,0.624756744497
54,0.209873571736,0.406633199647
28,0.824642923841,0.307232432726
22,0.120214936278,0.161546103244
29,0.684391974906,0.164866371569
60,0.6925580491,0.85802100217
61,0.59071028207,0.80075254443
62,0.614663607643,0.756461481894
63,0.68770400233,0.77382025967
64,0.676677090362,0.709932805165
65,0.653925560777,0.804078590031
66,0.745645918323,0.826958999111
67,0.329364345003,0.975196985031
68,0.536798687177,0.47664797342
69,0.504536239804,0.51963870242
34,0.785781211328,0.114504454117
24,0.390656667595,0.413874547121
25,0.380066409087,0.479153423576
26,0.424206041068,0.334520076337
27,0.581034787808,0.372870376293
20,0.214608318451,0.0742257842249
21,0.246724485219,0.0623007398111
48,0.606916227568,0.646582871119
23,0.383879958619,0.182157068275
46,0.432421243901,0.00440709237567
47,0.522556447888,0.263593628559
44,0.894077984023,0.306184684058
45,0.941009475844,0.291909920672
42,0.220477837863,0.570723983569
43,0.646009909788,0.248134247156
40,0.0247467039121,0.560364413735
41,0.432217698293,0.621418448726
1,0.237331036528,0.947889096525
0,0.307034306544,0.79730390551
3,0.394452549755,0.698477121889
2,0.463799253691,0.720713890991
5,0.0535147710378,0.770447150855
4,0.094828947925,0.820848733034
7,0.134368192669,0.867875496124
6,0.364418577408,0.991073634098
9,0.42406874279,1.0
8,0.180072051165,0.911332623027
49,0.284342316113,0.443782746
35,0.745496484171,0.101580652987
13,0.973687890027,0.42019176698
76,0.7996025168,0.776724026443
75,0.408542615829,0.561860026385
12,0.589099340669,0.0591830423039
73,0.708919434157,0.944754974672
72,0.582519142039,0.199188861136
71,0.495617437028,0.476493550287
70,0.556811413661,0.523006850378
15,0.977420367868,0.478036190464
14,0.957296795221,0.600827104269
11,0.640646177892,0.406491221217
10,0.972011579028,0.536996376043
39,0.124087961694,0.508732969814
38,0.815738749001,0.143375805943
59,0.608657581115,0.842399588944
58,0.655722699833,0.667756632662
17,0.171544905034,0.121268925305
16,0.245305297394,0.224983527039
19,0.187882257032,0.0935077979987
32,0.95847183133,0.363080642451
31,0.543911750419,0.12730933059
30,0.490796313234,0.0
51,0.297662765007,0.323136393021
36,0.814664111369,0.181806974015
53,0.305652361284,0.0271666056768
52,0.0,0.372997079258
33,0.82403329139,0.414231801715
55,0.446641291101,0.58611805511
74,0.800479899781,0.881766015734
37,0.856547560368,0.187249135734
18,0.140075427454,0.131070451947
57,0.5220106497,0.808495884709
50,0.0829209614931,0.359472688257
