node,xx,yy
56,0.789619969837,0.899302138431
42,0.0512388559498,0.282406646749
48,0.263709845507,0.955364156847
29,0.318655073422,0.226347626149
60,0.956952505525,0.642654725614
61,0.647878375107,0.318479880208
35,0.0541274922404,0.460480380588
34,0.596369067545,0.0511290527907
23,0.534487035036,0.369453460514
24,0.371997057074,0.0493247540755
25,0.742859112121,0.94162150906
26,0.614335501347,0.849979652371
27,0.486496168114,0.882815993832
20,0.289219744189,0.31487621123
21,0.475899103972,0.0698253611479
22,0.389879973219,0.999354005845
49,0.784904727857,0.0818436628856
46,0.847536601422,0.135696183592
47,0.0,0.427424527032
44,0.421337272457,0.0743458098097
45,0.352619506631,0.182535427984
28,0.141092475615,0.58786658473
43,0.651522496343,0.204238030111
40,0.300754225853,0.390373352216
41,0.506096145656,1.0
1,0.369707598761,0.818687753586
0,0.106519816994,0.228785180732
3,0.0673509634073,0.353815039481
2,0.241319887689,0.21743949037
5,0.661338561979,0.974029081392
4,0.87883029735,0.168593675979
7,0.231448279377,0.744524225876
6,0.569676038427,0.985393765195
9,0.695207775414,0.945414368177
8,0.203714790423,0.397154266505
18,0.320215793092,0.0559437911704
13,0.631604580875,0.939754788312
12,0.192309467528,0.0959282682638
15,0.229442730681,0.10975279573
58,0.937858980014,0.267487213449
11,0.68876218961,0.0336254505719
10,0.0346435824223,0.309981582413
39,0.233180381987,0.879599268857
38,0.590922497627,0.236303276179
59,0.159891895987,0.316358523414
14,0.388917721687,0.230335823376
17,0.586294899203,0.952989840459
16,0.491397570723,0.194693891228
19,0.148138528187,0.833453840862
54,0.364126841486,0.943830438788
57,0.461698865387,0.989180865518
30,0.0326085420359,0.616679476273
51,0.541217294463,0.0975520382714
36,0.330021292347,0.547136693849
53,0.895239381499,0.332067134198
52,0.451760731606,0.386420673033
33,0.447652965268,0.150591849636
55,0.469628282549,0.0
37,0.464989126379,0.285286747835
32,0.874068854039,0.801809357801
31,0.845350106667,0.857989929815
50,0.293747795712,0.129430139502
