node,xx,yy
58,0.430670965292,0.0994456056346
56,0.529979402997,0.907978096908
28,0.565641401151,0.108609677233
29,0.230006767603,0.607694407484
60,0.74668089033,0.927930589962
61,0.361370228778,0.914260264172
62,0.200531456616,0.435149039082
63,0.920723315708,0.397757150426
64,0.536223283115,0.967467764489
65,0.761001826605,0.037064857914
66,0.377025470373,0.394745788822
67,0.545928231417,0.52881024335
34,0.313347945707,0.0121079891799
23,0.992664799333,0.578686719775
24,1.0,0.518290459627
25,0.928417080657,0.190387927537
26,0.705175212611,0.0072187314543
27,0.852951912942,0.372194646037
20,0.64379406776,0.930671698504
21,0.627586466934,0.852183756783
22,0.45529369655,0.987608629778
49,0.352893296924,0.820046657218
46,0.696818612574,0.06452958914
47,0.827895008574,0.190371458705
44,0.139228810914,0.182218808634
45,0.784544530012,0.717767446747
42,0.229238558229,0.0407446613985
43,0.905300247166,0.652702648724
40,0.268593973469,0.510547691503
41,0.772988379357,0.825379227146
1,0.0201661041712,0.282499085887
35,0.145353170361,0.841195992405
3,0.418626024715,0.973133732536
2,0.790146393588,0.413395589452
5,0.0422532164041,0.333406219656
4,0.0,0.37805088946
7,0.236759601539,0.203850899013
6,0.038297861345,0.641512185926
9,0.0427431507777,0.587484577041
8,0.229390060297,0.259658404559
13,0.452745355927,0.424300288354
12,0.31030503129,0.29741989348
15,0.519189033304,0.0110378258113
32,0.165649850938,0.117354060891
14,0.387366304253,0.0
11,0.199754439722,0.897279991462
10,0.339878806661,0.969682016593
39,0.806761957442,0.117856059712
38,0.00144089450857,0.42281594345
59,0.813498336645,0.889662847052
48,0.424717493574,0.330469067708
17,0.617516999379,0.0115541345074
16,0.602736600576,0.252820467897
19,0.975823762973,0.377085003791
54,0.743467926991,0.28551087471
31,0.568153997268,0.0107449722755
30,0.534989007443,0.414536132863
51,0.711196563599,0.370758624951
36,0.714360897597,0.943466459109
53,0.892995673074,0.218541925792
52,0.813915617848,0.601927324032
33,0.389696956785,0.219857991046
55,0.654376852003,0.6550560317
37,0.752081135029,0.518707614898
18,0.709658943625,0.694293071892
57,0.458959327375,0.7233427999
50,0.525639114306,0.769629374994
